,composer,composerLabel
1476,http://data.carnegiehall.org/names/31871,Phil Woods
1477,http://data.carnegiehall.org/names/98083,Jeremy Huck
1478,http://data.carnegiehall.org/names/8269,Gdal Saleski
1479,http://data.carnegiehall.org/names/86229,Donal Fox
1480,http://data.carnegiehall.org/names/86548,William H. Neidlinger
1481,http://data.carnegiehall.org/names/54523,Ray Gordon
1482,http://data.carnegiehall.org/names/10083,Tania Eshaghoff
1483,http://data.carnegiehall.org/names/27489,Martin Amlin
1484,http://data.carnegiehall.org/names/66121,Jorma Kaukonen
1485,http://data.carnegiehall.org/names/97721,Giuseppe Devastato
1486,http://data.carnegiehall.org/names/96053,Nathan Pacheco
1487,http://data.carnegiehall.org/names/66863,Carl Palmer
1488,http://data.carnegiehall.org/names/84547,Michael Hearst
1489,http://data.carnegiehall.org/names/91153,Dina Pruzhansky
1490,http://data.carnegiehall.org/names/117010,Lorenzo Porzio
1491,http://data.carnegiehall.org/names/25128,Robert Kapilow
1492,http://data.carnegiehall.org/names/52002,Sergei Rachmaninoff
1493,http://data.carnegiehall.org/names/52737,Steve Coleman
1494,http://data.carnegiehall.org/names/21162,Nikolay Medtner
1495,http://data.carnegiehall.org/names/25089,Chinary Ung
1496,http://data.carnegiehall.org/names/109759,David Broxton
1497,http://data.carnegiehall.org/names/37041,Mario Castelnuovo-Tedesco
1498,http://data.carnegiehall.org/names/92852,Chase Dobson
1499,http://data.carnegiehall.org/names/132743,Christopher North
1500,http://data.carnegiehall.org/names/69136,Béla Fleck
1501,http://data.carnegiehall.org/names/33243,Toshiko Akiyoshi
1502,http://data.carnegiehall.org/names/71701,Harry Connick Jr.
1503,http://data.carnegiehall.org/names/109713,Nikita Mndoyants
1504,http://data.carnegiehall.org/names/29440,Nikos Gounaris
1505,http://data.carnegiehall.org/names/121979,Russ Taff
1506,http://data.carnegiehall.org/names/42394,Jim Hall
1507,http://data.carnegiehall.org/names/18280,Kathleen McGuire
1508,http://data.carnegiehall.org/names/67726,Eric W. Wilkinson
1509,http://data.carnegiehall.org/names/56625,Carmelina Delfín
1510,http://data.carnegiehall.org/names/42701,Henri Rabaud
1511,http://data.carnegiehall.org/names/2266,Sergio Ricardo
1512,http://data.carnegiehall.org/names/78139,Greg Kurstin
1513,http://data.carnegiehall.org/names/58322,David Burge
1514,http://data.carnegiehall.org/names/121951,Sigurd Hole
1515,http://data.carnegiehall.org/names/126859,Manolo Da Rold
1516,http://data.carnegiehall.org/names/127536,Tina Weymouth
1517,http://data.carnegiehall.org/names/125058,Mieko Shiomi
1518,http://data.carnegiehall.org/names/27524,Virginia-Gene Rittenhouse
1519,http://data.carnegiehall.org/names/132534,Johan Farjot
1520,http://data.carnegiehall.org/names/49603,Harvey Schmidt
1521,http://data.carnegiehall.org/names/55371,Cedar Walton
1522,http://data.carnegiehall.org/names/14198,Homer Lambrecht
1523,http://data.carnegiehall.org/names/49132,William Lawrence
1524,http://data.carnegiehall.org/names/63059,Lawrence Yurman
1525,http://data.carnegiehall.org/names/5943,Hao Jiang Tian
1526,http://data.carnegiehall.org/names/28199,Pauline Winslow
1527,http://data.carnegiehall.org/names/34018,Stan Kenton
1528,http://data.carnegiehall.org/names/49039,Enrico Macias
1529,http://data.carnegiehall.org/names/43658,Billy Connolly
1530,http://data.carnegiehall.org/names/66369,Adam Guettel
1531,http://data.carnegiehall.org/names/93783,Jeff Bennett
1532,http://data.carnegiehall.org/names/37593,Chick Corea
1533,http://data.carnegiehall.org/names/122175,Jordi Barceló
1534,http://data.carnegiehall.org/names/34392,John McLaughlin
1535,http://data.carnegiehall.org/names/49107,Sergio Bruni
1536,http://data.carnegiehall.org/names/95225,Philipp Gerschlauer
1537,http://data.carnegiehall.org/names/9923,Robert Bonfiglio
1538,http://data.carnegiehall.org/names/128344,Stanley Hollingsworth
1539,http://data.carnegiehall.org/names/22906,Michael Palmieri
1540,http://data.carnegiehall.org/names/127963,Marvin Paul Feinsmith
1541,http://data.carnegiehall.org/names/34473,Joe Venuti
1542,http://data.carnegiehall.org/names/13852,Robert Emil Pollock
1543,http://data.carnegiehall.org/names/113414,Aram Schefrin
1544,http://data.carnegiehall.org/names/76016,Stephen Hartke
1545,http://data.carnegiehall.org/names/83392,Benny Golson
1546,http://data.carnegiehall.org/names/50177,Jerry Herman
1547,http://data.carnegiehall.org/names/31777,Nuno Bettencourt
1548,http://data.carnegiehall.org/names/84330,Kevin Cato
1549,http://data.carnegiehall.org/names/102425,Horace Johnson
1550,http://data.carnegiehall.org/names/126677,Tatev Amiryan
1551,http://data.carnegiehall.org/names/130495,Dua Lipa
1552,http://data.carnegiehall.org/names/28928,Paul Hindemith
1553,http://data.carnegiehall.org/names/57390,Shmuel Ferszko
1554,http://data.carnegiehall.org/names/131261,Tom Trenney
1555,http://data.carnegiehall.org/names/1656,Nathan Milstein
1556,http://data.carnegiehall.org/names/43615,Marco Rizo
1557,http://data.carnegiehall.org/names/19869,Robert Manno
1558,http://data.carnegiehall.org/names/17796,Lazar Weiner
1559,http://data.carnegiehall.org/names/87294,Gary Fry
1560,http://data.carnegiehall.org/names/96782,Thomas Dunford
1561,http://data.carnegiehall.org/names/132257,Laurence Rosenthal
1562,http://data.carnegiehall.org/names/80529,Kimball Gallagher
1563,http://data.carnegiehall.org/names/61163,Antonio Lora
1564,http://data.carnegiehall.org/names/11898,George Steiner
1565,http://data.carnegiehall.org/names/43736,Ann Hampton Callaway
1566,http://data.carnegiehall.org/names/35224,Julius Herrmann
1567,http://data.carnegiehall.org/names/74148,Kaki King
1568,http://data.carnegiehall.org/names/87218,John Korsrud
1569,http://data.carnegiehall.org/names/90689,David Templeton
1570,http://data.carnegiehall.org/names/36459,Thomas C. Duffy
1571,http://data.carnegiehall.org/names/12934,Thomas Pasatieri
1572,http://data.carnegiehall.org/names/14271,Billy Strayhorn
1573,http://data.carnegiehall.org/names/29070,Ruth Schonthal
1574,http://data.carnegiehall.org/names/104131,Julia Ehninger
1575,http://data.carnegiehall.org/names/13593,A. W. Binder
1576,http://data.carnegiehall.org/names/44053,Paul Desenne
1577,http://data.carnegiehall.org/names/96847,Valeri Grokhovski
1578,http://data.carnegiehall.org/names/72452,DJ Spooky
1579,http://data.carnegiehall.org/names/55388,Darius Brubeck
1580,http://data.carnegiehall.org/names/59676,Stefon Harris
1581,http://data.carnegiehall.org/names/79802,Gary Madison
1582,http://data.carnegiehall.org/names/83643,Vivian Fine
1583,http://data.carnegiehall.org/names/6448,Horacio Laguna
1584,http://data.carnegiehall.org/names/32267,Ruby Braff
1585,http://data.carnegiehall.org/names/53253,J. Ignatius Coveney
1586,http://data.carnegiehall.org/names/102228,Junho Lee
1587,http://data.carnegiehall.org/names/68534,Ingrid Jensen
1588,http://data.carnegiehall.org/names/103593,Will Nunziata
1589,http://data.carnegiehall.org/names/76200,Oumou Sangare
1590,http://data.carnegiehall.org/names/79206,Larry Lockwood
1591,http://data.carnegiehall.org/names/1239,Alirio Díaz
1592,http://data.carnegiehall.org/names/44004,Jacques Brel
1593,http://data.carnegiehall.org/names/15436,Thiago de Mello
1594,http://data.carnegiehall.org/names/17136,John Faulkner
1595,http://data.carnegiehall.org/names/18308,McCoy Tyner
1596,http://data.carnegiehall.org/names/5536,Claus Adam
1597,http://data.carnegiehall.org/names/10446,Robert Hart Baker
1598,http://data.carnegiehall.org/names/84306,Thomas Root
1599,http://data.carnegiehall.org/names/62623,Denzil Best
1600,http://data.carnegiehall.org/names/24425,Franz Pillinger
1601,http://data.carnegiehall.org/names/11003,Tim Ries
1602,http://data.carnegiehall.org/names/8480,P. Venezia
1603,http://data.carnegiehall.org/names/131048,Guillermo Klein
1604,http://data.carnegiehall.org/names/22028,Jennifer Higdon
1605,http://data.carnegiehall.org/names/85997,Christos Rafalides
1606,http://data.carnegiehall.org/names/62540,Lynn Hope
1607,http://data.carnegiehall.org/names/62691,Mike Block
1608,http://data.carnegiehall.org/names/16495,Neil Diamond
1609,http://data.carnegiehall.org/names/1197,William Legrand Howland
1610,http://data.carnegiehall.org/names/72775,Yasmin Levy
1611,http://data.carnegiehall.org/names/86261,Hiromi
1612,http://data.carnegiehall.org/names/15840,Craig Harris
1613,http://data.carnegiehall.org/names/44362,Douglas Anderson
1614,http://data.carnegiehall.org/names/65434,Jimmy Webb
1615,http://data.carnegiehall.org/names/1343,Ferruccio Busoni
1616,http://data.carnegiehall.org/names/111797,Brian Neal
1617,http://data.carnegiehall.org/names/87913,Silvio Rodríguez
1618,http://data.carnegiehall.org/names/29301,Robert Chumbley
1619,http://data.carnegiehall.org/names/35707,Carlos Franzetti
1620,http://data.carnegiehall.org/names/46679,Federico Longás
1621,http://data.carnegiehall.org/names/56064,Graham Nash
1622,http://data.carnegiehall.org/names/25289,Stochelo Rosenberg
1623,http://data.carnegiehall.org/names/71138,Clifton J. Noble
1624,http://data.carnegiehall.org/names/93892,Dawn Kenney
1625,http://data.carnegiehall.org/names/47364,Julio Andino
1626,http://data.carnegiehall.org/names/77587,Dulce Pontes
1627,http://data.carnegiehall.org/names/58900,Timothée Adamowski
1628,http://data.carnegiehall.org/names/32886,Harry Belafonte
1629,http://data.carnegiehall.org/names/27964,Daniel Brewbaker
1630,http://data.carnegiehall.org/names/32553,Julius Epstein
1631,http://data.carnegiehall.org/names/13739,Michael Finckel
1632,http://data.carnegiehall.org/names/11159,Neil Young
1633,http://data.carnegiehall.org/names/54556,Giovanni Sollima
1634,http://data.carnegiehall.org/names/99859,Sebastian Currier
1635,http://data.carnegiehall.org/names/118963,Lindsey Buckingham
1636,http://data.carnegiehall.org/names/131825,Ernest Lubin
1637,http://data.carnegiehall.org/names/28127,Patricia Parr
1638,http://data.carnegiehall.org/names/40688,Henri Pousseur
1639,http://data.carnegiehall.org/names/60772,Vincenzo De Crescenzo
1640,http://data.carnegiehall.org/names/43907,Jo Amar
1641,http://data.carnegiehall.org/names/5928,Arnold Volpe
1642,http://data.carnegiehall.org/names/97880,Sean Ivory
1643,http://data.carnegiehall.org/names/78291,Johnny Guarnieri
1644,http://data.carnegiehall.org/names/45785,Mary Henry
1645,http://data.carnegiehall.org/names/69355,Richard Wright
1646,http://data.carnegiehall.org/names/26815,Chaka Khan
1647,http://data.carnegiehall.org/names/120782,Sehun Jung
1648,http://data.carnegiehall.org/names/2846,Art Farmer
1649,http://data.carnegiehall.org/names/55518,Steve Martin
1650,http://data.carnegiehall.org/names/110988,Georgia Stitt
1651,http://data.carnegiehall.org/names/17626,Carla Margolis
1652,http://data.carnegiehall.org/names/27032,Harry Lemonopoulos
1653,http://data.carnegiehall.org/names/44073,Martin Kalmanoff
1654,http://data.carnegiehall.org/names/75566,Joseph Shabalala
1655,http://data.carnegiehall.org/names/55616,Virko Baley
1656,http://data.carnegiehall.org/names/59905,Herbert Deutsch
1657,http://data.carnegiehall.org/names/36394,William J. Kitchener
1658,http://data.carnegiehall.org/names/48349,Bill Cantos
1659,http://data.carnegiehall.org/names/53688,Stanislas Niedzielski
1660,http://data.carnegiehall.org/names/131193,Carlos Henriquez
1661,http://data.carnegiehall.org/names/30777,Todd Levin
1662,http://data.carnegiehall.org/names/65049,George Wiegand
1663,http://data.carnegiehall.org/names/49040,George Mead
1664,http://data.carnegiehall.org/names/115093,Amanda Jacobs
1665,http://data.carnegiehall.org/names/28797,Mike Mainieri
1666,http://data.carnegiehall.org/names/79047,Elizabeth Ziman
1667,http://data.carnegiehall.org/names/52704,Tod Machover
1668,http://data.carnegiehall.org/names/29974,Archer Leslie Hood
1669,http://data.carnegiehall.org/names/72173,Vadim Rubinskiy
1670,http://data.carnegiehall.org/names/19979,Elias Guzman
1671,http://data.carnegiehall.org/names/38545,Luis Kalaff
1672,http://data.carnegiehall.org/names/65327,Daniel Buttner
1673,http://data.carnegiehall.org/names/60135,Weldon Irvine
1674,http://data.carnegiehall.org/names/56747,Wilhelm Gericke
1675,http://data.carnegiehall.org/names/69341,William Maselli
1676,http://data.carnegiehall.org/names/52566,Art Tatum
1677,http://data.carnegiehall.org/names/65590,Angie Stone
1678,http://data.carnegiehall.org/names/51508,Louise Talma
1679,http://data.carnegiehall.org/names/125034,Elizabeth Gyring
1680,http://data.carnegiehall.org/names/45750,Bob Thompson
1681,http://data.carnegiehall.org/names/86218,Keith F. Spencer
1682,http://data.carnegiehall.org/names/102806,Robert M. Abramson
1683,http://data.carnegiehall.org/names/105161,Harry Robert Wilson
1684,http://data.carnegiehall.org/names/19948,Christian Schiott
1685,http://data.carnegiehall.org/names/23693,Edward MacDowell
1686,http://data.carnegiehall.org/names/76022,Fung Chern Hwei
1687,http://data.carnegiehall.org/names/54341,Glenn Gould
1688,http://data.carnegiehall.org/names/4942,Gilbert Bécaud
1689,http://data.carnegiehall.org/names/100684,Ronnie Verrell
1690,http://data.carnegiehall.org/names/19318,John Giordano
1691,http://data.carnegiehall.org/names/57249,William Komaiko
1692,http://data.carnegiehall.org/names/106564,D. F.
1693,http://data.carnegiehall.org/names/49143,Harold Morris
1694,http://data.carnegiehall.org/names/68233,Paul Arma
1695,http://data.carnegiehall.org/names/115744,Katie Boeck
1696,http://data.carnegiehall.org/names/90904,William Susman
1697,http://data.carnegiehall.org/names/31020,Vitalij Kuprij
1698,http://data.carnegiehall.org/names/109069,Andrea Ramsey
1699,http://data.carnegiehall.org/names/130771,Finn Wiest
1700,http://data.carnegiehall.org/names/72787,Stephen Jaffe
1701,http://data.carnegiehall.org/names/88200,Leonardo Le San
1702,http://data.carnegiehall.org/names/59539,Emmerich Kálmán
1703,http://data.carnegiehall.org/names/120337,Hiro Hayashida
1704,http://data.carnegiehall.org/names/88146,Temur Kvitelashvili
1705,http://data.carnegiehall.org/names/129380,Georgina Palmer
1706,http://data.carnegiehall.org/names/108291,Sara Watkins
1707,http://data.carnegiehall.org/names/116002,Vaughn Monroe
1708,http://data.carnegiehall.org/names/109741,Michael J. Glasgow
1709,http://data.carnegiehall.org/names/76570,Michael Bulychev-Okser
1710,http://data.carnegiehall.org/names/104601,Christopher Fludd
1711,http://data.carnegiehall.org/names/123682,Donald Marsh
1712,http://data.carnegiehall.org/names/5461,Bob Chilcott
1713,http://data.carnegiehall.org/names/27641,Pablo Casals
1714,http://data.carnegiehall.org/names/29399,Sting
1715,http://data.carnegiehall.org/names/55434,Edward Falck
1716,http://data.carnegiehall.org/names/8908,David Santos
1717,http://data.carnegiehall.org/names/39409,Olly Wilson
1718,http://data.carnegiehall.org/names/21339,Mortimer Wilson
1719,http://data.carnegiehall.org/names/52304,Pietro Cimara
1720,http://data.carnegiehall.org/names/59309,Don McLean
1721,http://data.carnegiehall.org/names/32029,Robert Crawford
1722,http://data.carnegiehall.org/names/57163,Larry Ridley
1723,http://data.carnegiehall.org/names/27205,Pharoah Sanders
1724,http://data.carnegiehall.org/names/121290,Tori Kelly
1725,http://data.carnegiehall.org/names/67671,Guoliang Zhao
1726,http://data.carnegiehall.org/names/59157,Ned Rorem
1727,http://data.carnegiehall.org/names/125778,Ramón Catalán
1728,http://data.carnegiehall.org/names/46919,John Ratledge
1729,http://data.carnegiehall.org/names/88829,Emily Bear
1730,http://data.carnegiehall.org/names/3080,Atahualpa Yupanqui
1731,http://data.carnegiehall.org/names/60471,Matthew Pierce
1732,http://data.carnegiehall.org/names/76876,Eric W. Knight
1733,http://data.carnegiehall.org/names/128590,John Herbert McDowell
1734,http://data.carnegiehall.org/names/86128,Hafez Nazeri
1735,http://data.carnegiehall.org/names/130217,Erika Lloyd
1736,http://data.carnegiehall.org/names/97987,Heather Sorenson
1737,http://data.carnegiehall.org/names/65505,Caetano Zama
1738,http://data.carnegiehall.org/names/66770,Jeffrey Cobb
1739,http://data.carnegiehall.org/names/76048,Dmitri Levkovich
1740,http://data.carnegiehall.org/names/3926,Kevin Oldham
1741,http://data.carnegiehall.org/names/44116,Percival Parham
1742,http://data.carnegiehall.org/names/17563,Ottorino Respighi
1743,http://data.carnegiehall.org/names/59753,Harold Seletsky
1744,http://data.carnegiehall.org/names/16141,Sergei Matusewitch
1745,http://data.carnegiehall.org/names/117511,David Hykes
1746,http://data.carnegiehall.org/names/17748,Antonio D'Annunzio
1747,http://data.carnegiehall.org/names/23742,Will C. Macfarlane
1748,http://data.carnegiehall.org/names/58474,Robert L. Morris
1749,http://data.carnegiehall.org/names/24447,Kurt Coble
